y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
9.997429831646912346e-01 1.072723140466945030e-01 2.038434141605615924e-01 0.000000000000000000e+00 9.971136228167952753e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.609978535286561985e-01 -1.047144802035332965e-03 0.000000000000000000e+00 -1.047144802035332965e-03 1.040465164062364978e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.344272804832667784e-02 9.985648719045925326e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.282576163869407981e+00 1.732883630476715064e-01 1.987755180212376904e-01 0.000000000000000000e+00 9.954021304030925554e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.638851624427854814e-01 -2.238387667182316874e-03 0.000000000000000000e+00 -2.238387667182316874e-03 2.597400502451097256e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.243182360231245120e-02 1.280353802229458049e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.603061065917263939e+00 2.651878900618362955e-01 1.936222531503218880e-01 0.000000000000000000e+00 9.926411413745059864e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.100007101591964798e-01 -4.409900720622858712e-03 0.000000000000000000e+00 -4.409900720622858712e-03 5.785908745151496693e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.197964790899608972e-01 1.598948605935470058e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.961175434589718991e+00 3.878835190136459277e-01 1.882024809766434104e-01 0.000000000000000000e+00 9.882881648881571834e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.089519786605346319e-01 -8.104208982220976326e-03 0.000000000000000000e+00 -8.104208982220976326e-03 1.172372689461940965e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.656426866772952866e-01 1.953691693162783904e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.356894402148990153e+00 5.457510957562035081e-01 1.822928185811568957e-01 0.000000000000000000e+00 9.816501249583685640e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.697229218589559441e-01 -1.401440604302845068e-02 0.000000000000000000e+00 -1.401440604302845068e-02 2.193388320200596181e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.195858813332504933e-01 2.343530099518777998e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.790190489565112841e+00 7.419936735640632053e-01 1.757409079152325027e-01 0.000000000000000000e+00 9.719151892275335047e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.199343865240275031e+00 -2.295231240615739146e-02 0.000000000000000000e+00 -2.295231240615739146e-02 3.834105171153340177e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.808093767166985888e-01 2.766863117594681842e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.261033608423775210e+00 9.778919584903488227e-01 1.685805558435213014e-01 0.000000000000000000e+00 9.582229866051983347e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.601287309560267103e+00 -3.577824448581046202e-02 0.000000000000000000e+00 -3.577824448581046202e-02 6.322042453128255343e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.481745649673024245e-01 3.221388361353123120e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.769391063016017007e+00 1.252095954171490000e+00 1.610918376468727098e-01 0.000000000000000000e+00 9.397690830774477755e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.073918057548980176e+00 -5.329652868491380896e-02 0.000000000000000000e+00 -5.329652868491380896e-02 9.910495475721257594e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.203633553182781202e-01 3.703976789417876780e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.315227552608415174e+00 1.560173588367832931e+00 1.537651274584518890e-01 0.000000000000000000e+00 9.159270860932100522e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.609453893947185854e+00 -7.613339302933445907e-02 0.000000000000000000e+00 -7.613339302933445907e-02 1.486645096122038955e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.960268318272599841e-01 4.210611255734477254e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.898505173894514009e+00 1.894612161176828957e+00 1.471738144542167892e-01 0.000000000000000000e+00 8.863627370183566612e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.193853566025103063e+00 -1.046228761853555955e-01 0.000000000000000000e+00 -1.046228761853555955e-01 2.145739693289641994e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.739133593956577961e-01 4.736417492834115173e+00 0.000000000000000000e+00 0.000000000000000000e+00
