# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
1.130192696864662061e+01 5.253889874528863579e+00 1.434184057501854126e-01 0.000000000000000000e+00 4.869514639513856102e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.614462979202217596e+00 -5.103777808489456946e-01 0.000000000000000000e+00 -5.103777808489456946e-01 1.964004428192719087e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.696916327036239069e+00 9.094697867056886764e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.214945519525534046e+01 5.421340355264315569e+00 1.415428133242808972e-01 0.000000000000000000e+00 4.454852641894829213e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.830814306843105754e+00 -5.516408225715266900e-01 0.000000000000000000e+00 -5.516408225715266900e-01 2.263516148627094104e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.785514788822818000e+00 9.489556436934050154e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.301753444011903937e+01 5.555734622444644444e+00 1.393234077524921066e-01 0.000000000000000000e+00 4.069764578706154823e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.984189789328288711e+00 -5.899453502913321046e-01 0.000000000000000000e+00 -5.899453502913321046e-01 2.578621850813868077e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.869417270479613924e+00 9.859274626459757940e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.390616125507757950e+01 5.660779376888014802e+00 1.367741939839617893e-01 0.000000000000000000e+00 3.714953193895210726e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.082301283462772545e+00 -6.252211466289805397e-01 0.000000000000000000e+00 -6.252211466289805397e-01 2.907129054278091984e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.948544564885448027e+00 1.020487510228769068e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.481533211035188913e+01 5.740157862435210312e+00 1.339333436770694941e-01 0.000000000000000000e+00 3.390106735892722822e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.132775233646270863e+00 -6.574993405760084508e-01 0.000000000000000000e+00 -6.574993405760084508e-01 3.246753184000326087e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.022865172824118041e+00 1.052758125227851949e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.574504339455837965e+01 5.797378905055401432e+00 1.308494007528319958e-01 0.000000000000000000e+00 3.094184038789962732e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.142844546126593031e+00 -6.868839308526583087e-01 0.000000000000000000e+00 -6.868839308526583087e-01 3.595172228917294932e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.092396041092477788e+00 1.082873781580348016e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.669529141472328959e+01 5.835689092762820884e+00 1.275727190458524896e-01 0.000000000000000000e+00 2.825655885630781738e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.119170108542553166e+00 -7.135276777751020649e-01 0.000000000000000000e+00 -7.135276777751020649e-01 3.950077778268206163e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.157200299156266876e+00 1.110974766113809942e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.766607239629827930e+01 5.858029986556551272e+00 1.241508607868020975e-01 0.000000000000000000e+00 2.582698791672486949e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.067755239516541721e+00 -7.376127523239843775e-01 0.000000000000000000e+00 -7.376127523239843775e-01 4.309220311249165047e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.217382702471645040e+00 1.137202346701563016e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.865738248317309100e+01 5.867025550274359347e+00 1.206264783200133028e-01 0.000000000000000000e+00 2.363343574056080976e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.993922787163960209e+00 -7.593358752807456424e-01 0.000000000000000000e+00 -7.593358752807456424e-01 4.670447386844278070e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.273083574700331955e+00 1.161695235784890912e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.966921773769276882e+01 5.864988585066997828e+00 1.170365863189798961e-01 0.000000000000000000e+00 2.165584256657568096e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.902331760668092286e+00 -7.788974545517627357e-01 0.000000000000000000e+00 -7.788974545517627357e-01 5.031734139247043824e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.324471995541199210e+00 1.184587128591008920e+01 0.000000000000000000e+00 0.000000000000000000e+00
